204,วัสดุชนิดใดเหมาะสำหรับนำมาทำเป็นตัวนำความร้อนได้ดีที่สุด,เหล็กกล้าไร้สนิม,อะลูมิเนียม,พลาสติก,กระจก,none,2,none,none,none,none,none,none
205,วัสดุประเภทใดที่มีช่องว่างของแถบพลังงาน (Energy band gap) กว้าง,สารตัวนำ (Conductor),สารกึ่งตัวนำ (Semiconductor),ฉนวน (Insulator),ข้อ 1 2 และ 3 ผิด,none,3,none,none,none,none,none,none
206,โครงสร้างอิเล็กตรอนของสารกึ่งตัวนำทางไฟฟ้า (Semiconductor) คือข้อใด,โครงสร้างของสารที่มีอิเล็กตรอนไม่เต็มแถบเวเลนซ์ (Valance band),โครงสร้างของสารที่ระดับพลังงานของแถบการนำ (Conduction band) ซ้อนอยู่กับระดับพลังงานของแถบเวเลนซ์ (Valance band),โครงสร้างของสารที่มีอิเล็กตรอนเต็มแถบเวเลนซ์ (Valance band) แต่ช่องว่างระหว่างแถบเวเลนซ์ (Valance band) และแถบการนำ (Conduction band) ห่างกันไม่มาก,โครงสร้างของสารที่มีอิเล็กตรอนเต็มแถบเวเลนซ์ (Valance band) แต่ช่องว่างระหว่างแถบเวเลนซ์ (Valance band) และแถบการนำ (Conduction band) ห่างกันมาก,none,3,none,none,none,none,none,none
207,โครงสร้างของสารตัวนำไฟฟ้าคือข้อใด,โครงสร้างของสารที่มีอิเล็กตรอนไม่เต็มแถบเวเลนซ์ (Valance band),โครงสร้างของสารที่ระดับพลังงานของแถบการนำ (Conduction band) ซ้อนอยู่กับระดับพลังงานของแถบเวเลนซ์ (Valance band),ถูกทั้งข้อ 1 และ 2,ข้อ 1 2 และ 3 ผิด,none,3,none,none,none,none,none,none
208,แม่เหล็กถาวร (Hard magnet) หมายถึงข้อใด,วัสดุที่ง่ายต่อการทำเป็นแม่เหล็ก,วัสดุที่สามารถรักษาภาวะการเป็นแม่เหล็กได้ดี,วัสดุที่ต้องใช้สนามแม่เหล็กภายนอกน้อยเพื่อทำเป็นแม่เหล็ก,เหล็กที่มีสนามแม่เหล็กตกค้างอยู่ภายใน,none,2,none,none,none,none,none,none
209,แม่เหล็กชั่วคราว (Soft magnet) หมายถึงข้อใด,วัสดุที่ง่ายต่อการทำเป็นแม่เหล็ก,วัสดุที่สามารถลบล้างอำนาจแม่เหล็กได้ง่าย,วัสดุที่ต้องใช้สนามแม่เหล็กภายนอกน้อยเพื่อทำเป็นแม่เหล็ก,ข้อ 1 2 และ 3 ถูก,none,4,none,none,none,none,none,none
210,อุณหภูมิคูรี (Curie temperature) คือ อุณหภูมิใด,อุณหภูมิที่เกิดการเปลี่ยนโครงสร้างผลึก,อุณหภูมิที่เกิดการเปลี่ยนสภาพความเป็นแม่เหล็ก,อุณหภูมิที่ความจุความร้อนจำเพาะมีค่าคงที่,อุณหภูมิที่ของแข็งมีความหนืดลดลง,none,2,none,none,none,none,none,none
211,เมื่อแสงตกกระทบวัสดุใดๆ ปรากฏการณ์ใดสามารถเกิดขึ้นได้บ้าง,แสงสะท้อนกลับ,แสงผ่านทะลุโดยเกิดการหักเหขึ้นภายใน,แสงถูกดูดกลืน,ข้อ 1 2 และ 3 ถูก,none,4,none,none,none,none,none,none
212,เมื่อแสงตกกระทบลงบนวัสดุโปร่งใส (Transparent) ไม่มีสี จะเกิดปรากฏการณ์ใดขึ้น,แสงสะท้อนกลับ,แสงผ่านทะลุโดยเกิดการหักเหขึ้นภายใน,แสงถูกดูดกลืน,ข้อ 1 2 และ 3 ถูก,none,2,none,none,none,none,none,none
213,เซลล์แสงอาทิตย์ (Solar cell) ใช้หลักการใดในการเปลี่ยนพลังงานจากแสงให้เป็นพลังงานไฟฟ้า,การดูดกลืนพลังงานของแสงในสารกึ่งตัวนำ,การหักเหของคลื่นแสงในสารกึ่งตัวนำ,การสะท้อนของแสงที่ผิวของสารกึ่งตัวนำ,ข้อ 1 2 และ 3 ถูก,none,1,none,none,none,none,none,none
214,โลหะในข้อใดต่อไปนี้มีความต้านทานการกัดกร่อน (Corrosion resistance) ในบรรยากาศปกติน้อยที่สุด,เหล็กกล้า,หล็กหล่อ,อะลูมิเนียม,ทองแดง,none,2,none,none,none,none,none,none
215,โลหะในข้อใดต่อไปนี้มีความต้านทานการกัดกร่อน (Corrosion resistance) ในบรรยากาศปกติสูงที่สุด,เหล็กกล้าไร้สนิมเฟอร์ไรต์ (Ferritic stainless steel),เหล็กกล้าไร้สนิมมาร์เทนไซต์ (Martensitic stainless steel),เหล็กกล้าไร้สนิมออสเทไนต์ (Austenitic stainless steel),เหล็กกล้าไร้สนิมแปซิฟิก (Pacific stainless steel),none,3,none,none,none,none,none,none
216,โลหะในข้อใดต่อไปนี้ควรนำมาเคลือบผิวเหล็กเพื่อป้องกันการเกิดสนิมและเพิ่มความแข็งให้กับเหล็ก,สังกะสี,โครเมียม,อะลูมิเนียม,ดีบุก,none,2,none,none,none,none,none,none
217,วัสดุใดต่อไปนี้มีค่าความเป็นแม่เหล็กต่ำที่สุด,วัสดุไดอะแมกนิติก (Diamagnetic material),วัสดุพาราแมกนิติก (Paramagnetic material),วัสดุเฟร์โรแมกนิติก (Ferromagnetic material),วัสดุเฟร์ริแมกนิติก (Ferrignetic material),none,1,none,none,none,none,none,none
218,"ไดโอดเปล่งแสง (Light emitting diode, LED) ใช้หลักการใดในการทำงาน",การสะท้อนแสง (Reflection),การดูดกลืนแสง (Absorption),การหักเหของแสง (Refraction),ข้อ 1 2 และ 3 ถูก,none,2,none,none,none,none,none,none
219,แว่นขยาย (Magnifier) ใช้หลักการใดในการทำงาน,การสะท้อนแสง (Reflection),การดูดกลืนแสง (Absorption),การหักเหของแสง (Refraction),ข้อ 1 2 และ 3 ถูก,none,3,none,none,none,none,none,none
220,อุณหภูมิคูรี (Curie temperature) คือ อุณหภูมิใด,ทองแดงบริสุทธิ์ ที่ใช้งาน ณ อุณหภูมิต่ำ,ทองแดงบริสุทธิ์ ที่ใช้งาน ณ อุณหภูมิสูง,ทองแดงผสมนิเกิลและผ่านกระบวนการรีดเย็น ที่ใช้งาน ณ อุณหภูมิต่ำ,ทองแดงผสมนิเกิลและผ่านกระบวนการรีดเย็น ที่ใช้งาน ณ อุณหภูมิสูง,none,4,none,none,none,none,none,none
221,โลหะในข้อใดต่อไปนี้มีสภาพต้านทานไฟฟ้า (Electrical resistivity) น้อยที่สุด,ทองแดงบริสุทธิ์ ที่ใช้งาน ณ อุณหภูมิต่ำ,ทองแดงบริสุทธิ์ ที่ใช้งาน ณ อุณหภูมิสูง,ทองแดงผสมนิเกิลและผ่านกระบวนการรีดเย็น ที่ใช้งาน ณ อุณหภูมิต่ำ,ทองแดงผสมนิเกิลและผ่านกระบวนการรีดเย็น ที่ใช้งาน ณ อุณหภูมิสูง,none,1,none,none,none,none,none,none
222,ถ้าต้องการเพิ่มสภาพนำไฟฟ้า (Electrical conductivity) ให้กับสารกึ่งตัวนำ (Semiconductor) ควรทำอย่างไร,ลดอุณหภูมิการใช้งาน,เติมสารเจือปน,นำไปผ่านกระบวนการขึ้นรูปเย็น,ข้อ 1 2 และ 3 ถูก,none,2,none,none,none,none,none,none
223,ถ้าต้องการเพิ่มสภาพนำไฟฟ้า (Electrical conductivity) ให้กับสารตัวนำ (Conductor) ควรทำอย่างไร,ลดอุณหภูมิการใช้งาน,เติมสารเจือปน,นำไปผ่านกระบวนการขึ้นรูปเย็น,ข้อ 1 2 และ 3 ถูก,none,1,none,none,none,none,none,none
224,เมื่อสัมผัสโต๊ะไม้และโต๊ะเหล็กที่ตั้งอยู่ในห้องปรับอากาศบริเวณเดียวกัน เราจะรู้สึกโต๊ะเย็นไม่เท่ากันอย่างไร,โต๊ะเหล็กเย็นกว่า เพราะเหล็กมีความจุความร้อนมากกว่าไม้,โต๊ะเหล็กเย็นกว่า เพราะเหล็กถ่ายเทความร้อนได้ดีกว่าไม้,โต๊ะเหล็กเย็นกว่า เพราะเหล็กมีความหนาแน่นมากกว่าไม้,ข้อ 1 2 และ 3 ถูก,none,2,none,none,none,none,none,none
225,ถ้าให้ความร้อนกับชิ้นงานที่มีความหนามากจะเกิดสิ่งใดขึ้น,ชิ้นงานบวมขึ้น เนื่องจากการขยายตัวทางความร้อนที่ผิวชิ้นงานมากกว่า,ชิ้นงานหดตัวลง เนื่องจากการหดตัวภายในชิ้นงาน,ผิวชิ้นงานเกิดการแตกร้าว เนื่องจากการหดตัวภายในชิ้นงาน,เกิดความเค้นอัด (Compressive stress) ที่ผิวชิ้นงาน และความเค้นดึง (Tensile stress) ภายในชิ้นงาน,none,4,none,none,none,none,none,none
226,เพราะเหตุใดจึงเห็นสีในวัสดุโปร่งใส (Transparent) บางชนิด,แสงที่ส่งผ่านถูกดูดกลืนไปในบางช่วงความยาวคลื่น,แสงที่ส่งผ่านเกิดการหักเหขึ้นภายในเนื้อวัสดุ,มีการผสมเม็ดสีลงในเนื้อวัสดุ,ข้อ 1 2 และ 3 ถูก,none,1,none,none,none,none,none,none
227,ข้อใดต่อไปนี้ทำให้เกิดสนิมไม่มีสีบนผิวชิ้นงานเหล็กกล้าที่มีรอยขีดข่วนในบรรยากาศที่มีความชื้น,ผิวชิ้นงานถูกเคลือบด้วยสังกะสี,ผิวชิ้นงานถูกเคลือบด้วยโครเมียม,ผิวชิ้นงานถูกเคลือบด้วยดีบุก,ผิวชิ้นงานถูกเช็ดทำความสะอาดด้วยน้ำสะอาดเป็นประจำ,none,2,none,none,none,none,none,none
228,เทพีเสรีภาพทำมาจากทองแดงบริสุทธิ์ เพราะเหตุใดเทพีเสรีภาพจึงมีสีเขียว,มีการทาสีเขียวเพื่อป้องกันการผุกร่อน,เกิดการผุกร่อนที่ผิวเกิดเป็นทองแดงออกไซด์สีเขียว,เกิดการผุกร่อนที่ผิวเกิดเป็นทองแดงซัลเฟตสีเขียว,เกิดการผุกร่อนที่ผิวเกิดเป็นทองแดงคลอไรด์สีเขียว,none,3,none,none,none,none,none,none
229,ข้อความใดต่อไปนี้เป็นการกล่าวที่ถูกต้อง,เงินมีค่าสภาพนำไฟฟ้า (Electrical conductivity) ดีกว่าทอง,ลวดตัวนำที่มีขนาดพื้นที่หน้าตัดมากมีการนำไฟฟ้าแย่กว่าลวดตัวนำที่มีขนาดพื้นที่หน้าตัดน้อยกว่าในวัสดุเดียวกันที่มีความยาวเท่ากัน,อะลูมิเนียมมีค่าสภาพต้านทานไฟฟ้า (Electrical resistivity) มากกว่าเพชร,อุณหภูมิไม่มีผลต่อความสามารถในการนำไฟฟ้าในวัสดุที่เป็นโลหะ,none,1,none,none,none,none,none,none
230,ข้อความใดต่อไปนี้เป็นการกล่าวที่ผิด,N-type เป็นสารกึ่งตัวนำประเภท Extrinsic semiconductor,อุณหภูมิสูงมีผลต่อความสามารถในการนำไฟฟ้าในวัสดุที่เป็นสารกึ่งตัวนำ,การเติม (Doping) ด้วยธาตุโบรอน (B3+) เข้าไปแทนที่ซิลิกอน (Si4+) ในโครงสร้างผลึกทำให้เกิดเป็นสารกึ่งตัวนำแบบ N-type,การแพร่ (Diffusion) มีบทบาทอย่างมากในการทำสารกึ่งตัวนำประเภท Extrinsic semiconductor,none,3,none,none,none,none,none,none
231,วัสดุส่วนใหญ่ในกลุ่มใดต่อไปนี้มีจุดหลอมเหลว (Melting point) สูงที่สุด,เซรามิก,โลหะ,พอลิเมอร์,ไม้,none,1,none,none,none,none,none,none
232,ลวดทองเหลืองยาว 1 เมตร ถูกทำให้ร้อนจนมีอุณหภูมิสูง 70 องศาเซลเซียส จากอุณหภูมิ 30 องศาเซลเซียส ขณะที่ปลายทั้งสองข้างถูกยึด จงหาขนาดของความเค้นที่เกิดขึ้นในหน่วย MPa กำหนดให้ค่ามอดูลัสของสภาพยืดหยุ่น (Modulus of elasticity) ของทองเหลืองมีค่า 97 GPa และสัมประสิทธิ์การขยายตัวเนื่องจากความร้อน (Coeffeicient of thermal expansion) ของทองเหลืองมีค่า 20?10-6 องศาเซลเซียส-1,0.08,-0.08,77.6,-77.6,none,4,none,none,none,none,none,none
233,วัสดุในข้อใดต่อไปนี้เกิดการขยายตัวเนื่องจากความร้อนสูงที่สุด,ซิลิกา ,เหล็กกล้า ,พอลิเอทิลีน,อะลูมินา,none,3,none,none,none,none,none,none
234,วัสดุในข้อใดต่อไปนี้มีค่าความจุความร้อนสูงที่สุด,แก้ว ,ทังสเตน,พอลิไวนิลคลอไรด์,อะลูมิเนียม,none,3,none,none,none,none,none,none
235,วัสดุในข้อใดต่อไปนี้สามารถนำไฟฟ้าได้ดีขึ้นเมื่ออุณหภูมิลดลง,อะลูมิเนียม,ซิลิกอน,พอลิเอสเทอร์,แคดเมียมซัลไฟด์,none,1,none,none,none,none,none,none
236,การทำงานของอุปกรณ์วัดแสงทั่วไปในการถ่ายภาพเกี่ยวข้องกับปรากฏการณ์ใด,การเปล่งแสง (Luminescence),การนำไฟฟ้าด้วยแสง (Photoconductivity),การเรืองแสงแบบฟลูออเรสเซนซ์ (Fluorescence),การเรืองแสงแบบฟอสฟอเรสเซนซ์ (Phosphorescence),none,2,none,none,none,none,none,none
237,เพราะเหตุใดพอลิเมอร์ที่มีความเป็นผลึกสูงจึงไม่โปร่งใส (Transparent),การมีผลึกทำให้เกิดการเปล่งแสงมาก,การมีผลึกทำให้เกิดการเรืองแสงมาก,การมีผลึกทำให้เกิดการกระเจิงของแสงในเนื้อวัสดุมาก,การมีผลึกทำให้อิเล็กตรอนเลื่อนระดับชั้นพลังงานได้มาก,none,3,none,none,none,none,none,none
238,หากต้องการตรวจสอบวัสดุตัวอย่างว่าเป็นแม่เหล็กถาวร (Hard magnet) หรือแม่เหล็กชั่วคราว (Soft magnet) ควรพิจารณาจากสมบัติในข้อใดต่อไปนี้,ค่าความไวต่อสภาพแม่เหล็ก (Magnetic susceptibility),ค่าความสามารถซึมซับแม่เหล็ก (Magnetic permeability),เส้นโค้งฮิสเทอรีซิส (Hysteresis loop),ค่าคงที่ไดอิเล็กทริก (Dielectric constant),none,4,none,none,none,none,none,none
239,ข้อใดต่อไปนี้ไม่ใช่วัสดุไดอะแมกนิติก,อะลูมินัมออกไซด์ (Al2O3),แมกนีไทต์ (Fe3O4),ทองแดง (Cu),สังกะสี (Zn),none,2,none,none,none,none,none,none
240,ข้อใดไม่ใช่แม่เหล็กถาวร,วัสดุไดอะแมกนิติก,วัสดุพาราแมกนิติก,วัสดุเฟร์โรแมกนิติก,ข้อ 1 และ 2 ถูก,none,4,none,none,none,none,none,none
241,เพราะเหตุใดเหล็กแผ่นที่ผ่านกระบวนการขึ้นรูปด้วยวิธีรีดเย็น (Cold rolling) จึงมีความแข็งมากกว่าเหล็กแผ่นที่ผลิตด้วยวิธีรีดร้อน (Hot rolling),การรีดเย็นไม่ทำให้เกิดผลึกใหม่ (Recrystallization),การรีดเย็นทำให้มีความเค้นตกค้าง (Residual stress) บนผิวเหล็กแผ่นน้อยกว่าการรีดร้อน,การรีดเย็นทำให้ผิวเหล็กแผ่นเกิดออกไซด์มากกว่าการรีดร้อน,ข้อ 1 2 และ 3 ถูก,none,1,none,none,none,none,none,none
242,พันธะใดเป็นพันธะทางกายภาพ (Physical bond),พันธะโลหะ (Metallic bond),พันธะไอออนิก (Ionic bond),พันธะโควาเลนซ์ (Covalent bond),พันธะแวนเดอร์วาลส์ (Van der Waals bond),none,4,none,none,none,none,none,none
243,โครงสร้างผลึกชนิดใดมีการจัดเรียงอะตอมอย่างหนาแน่นที่สุด,โครงสร้างลูกบาศก์อย่างง่าย (Simple cubic),โครงสร้างลูกบาศก์กึ่งกลางเซล (Body-centered cubic),โครงสร้างลูกบาศก์กึ่งกลางผิวหน้า (Face-centered cubic),โครงสร้างออร์โทรอมบิกกึ่งกลางฐาน (Base-centered orthorhombic),none,3,none,none,none,none,none,none
244,โครงสร้างของออสเทไนต์ (Austenite) ในเหล็กกล้า มีโครงสร้างผลึกรูปแบบใด,Body-centered cubic (BCC),Face-centered cubic (FCC),Hexagonal close-packed (HCP),Body-centered cubic (BCC) และ Face-centered cubic (FCC),none,2,none,none,none,none,none,none
245,วัสดุชนิดใดต่อไปนี้มีพันธะหลักเป็นพันธะโคเวเลนต์ (Covalent bond),Ni,SiC,H2O ระหว่างโมเลกุล,MgO,none,2,none,none,none,none,none,none
246,ทังสเตนที่ 20 องศาเซลเซียส มีโครงสร้างผลึกแบบ Body-centered cubic (BCC) โดยมีค่า lattice parameter 0.3165 นาโนเมตร (nm) จงคำนวณหาค่ารัศมีอะตอมของโลหะทังสเตนในหน่วยนาโนเมตร (nm),0.1371,0.1432,0.2315,0.7309,none,1,none,none,none,none,none,none
247,"กำหนดให้ a, b, c คือค่าความยาวแต่ละด้านของหน่วยเซลล์ และ ?, ?, ? คือมุมระหว่างด้าน ถ้าพบว่าโครงสร้างผลึกแบบหนึ่งมีค่า a?b?c และ    ? = ? = ? = 90 องศา อยากทราบว่าโครงสร้างผลึกนี้มีชื่อว่าอะไร",Cubic,Tetragonal,Orthorhombic,Monoclinic,none,3,none,none,none,none,none,none
248,"กำหนดให้ a, b, c คือค่าความยาวแต่ละด้านของหน่วยเซลล์ และ ?, ?, ? คือมุมระหว่างด้าน ถ้าพบว่าโครงสร้างผลึกแบบหนึ่งมีค่า a = b = c และ    ? = ? = ? = 90 องศา มีอะตอมอยู่ตามมุมทุกมุม และมีอะตอมอยู่กึ่งกลางหน้าทั้งหกหน้าของหน่วยเซลล์ อยากทราบว่าโครงสร้างผลึกนี้มีชื่อว่าอะไร",Simple cubic,Body-centered cubic,Simple orthorhombic,Face-centered cubic,none,4,none,none,none,none,none,none
249,โครงสร้างผลึกแบบ body-centered cubic (BCC) ในหนึ่งหน่วยเซลล์ (Unit cell) ประกอบด้วยกี่อะตอม,1 อะตอม,2 อะตอม,3 อะตอม,4 อะตอม,none,2,none,none,none,none,none,none
250,โครงสร้างผลึกแบบ Face-centered cubic (FCC) ในหนึ่งหน่วยเซลล์ (Unit cell) ประกอบด้วยกี่อะตอม,1 อะตอม,2 อะตอม,3 อะตอม,4 อะตอม,none,4,none,none,none,none,none,none
251,โครงสร้างผลึกแบบ Hexagonal closed pack (HCP) ในหนึ่งหน่วยเซลล์ (Unit cell) ประกอบด้วยกี่อะตอม,2 อะตอม,4 อะตอม,6 อะตอม,8 อะตอม,none,3,none,none,none,none,none,none
252,ข้อใดต่อไปนี้มีโครงสร้างแบบ Closed-pack,Body-centered tetragonal,Body-centered cubic,: Face-centered cubic,Base-centered orthorhombic,none,3,none,none,none,none,none,none
253,พลาสติกใสจะมีโครงสร้างภายในเป็นแบบใด,ไม่มีความเป็นผลึก,ความเป็นผลึกที่มีขนาดเล็กกว่าความยาวคลื่นแสง,ข้อ 1 และ 2 ถูก,: ข้อ 1 และ 2 ผิด,none,3,none,none,none,none,none,none
254,เพราะเหตุใดพอลิเมอร์ชนิดที่มีโครงสร้างภายในที่สามารถเกิดผลึกได้ จึงมีลักษณะเป็นแบบกึ่งผลึก (Semicrystalline) เท่านั้น,เพราะพอลิเมอร์มีโครงสร้างผลึกที่ยุ่งยากซับซ้อน,เพราะพอลิเมอร์มีสายโซ่โมเลกุลที่ยาวมาก,เพราะการจัดเรียงตัวให้เป็นระเบียบของทุกโมเลกุลของพอลิเมอร์ทำได้ยาก,ข้อ 1 2 และ 3 ถูก,none,4,none,none,none,none,none,none
255,ปริมาณความเป็นผลึกของพอลิเมอร์มีผลต่อความหนาแน่นของพอลิเมอร์ชนิดนั้นอย่างไร,ปริมาณผลึกที่มากขึ้น ทำให้ความหนาแน่นเพิ่มขึ้น,ปริมาณผลึกที่มากขึ้น ทำให้ความหนาแน่นลดลง,ปริมาณผลึกที่มากขึ้น อาจทำให้ความหนาแน่นเพิ่มขึ้นหรือลดลงก็ได้,ปริมาณผลึกไม่มีผลต่อความหนาแน่น,none,1,none,none,none,none,none,none
256,พันธะเคมีที่เกิดในสายโซ่หลักของโมเลกุลพอลิเมอร์คือพันธะชนิดใด,พันธะโคเวเลนซ์ (Covalent bond),พันธะไอออนิก (Ionic bond),พันธะโลหะ (Metallic bond),พันธะแวนเดอร์วาลส์ (Van der Waals bond),none,1,none,none,none,none,none,none
257,โครงสร้างโมเลกุลของพอลิเอทิลีน (Polyethylene) แบบกิ่ง (Branched) มีสมบัติต่างจากโครงสร้างโมเลกุลของพอลิเอทิลีนแบบเส้นตรง (Linear) อย่างไร,ความแข็งแรงเพิ่มขึ้น,ความเป็นผลึกลดลง,การยืดและหดตัวลดลง,ความทนต่อการถูกขีดข่วนเพิ่มขึ้น,none,2,none,none,none,none,none,none
258,ข้อใดคือคำจำกัดความของ Tg (Glass transition temperature),อุณหภูมิที่สายโซ่รองของโมเลกุลพอลิเมอร์สามารถเคลื่อนที่ได้,อุณหภูมิที่สายโซ่หลักของโมเลกุลพอลิเมอร์สามารถเคลื่อนที่ได้,อุณหภูมิในการเกิดผลึก,อุณหภูมิในการหลอมเหลว,none,2,none,none,none,none,none,none
259,ถ้านำพอลิเมอร์ที่มีโครงสร้างภายในเป็นแบบกึ่งผลึก (Semicrystalline polymer) มาอบที่อุณหภูมิสูงกว่า Tg (Glass transition temperature) ประมาณ 10 – 20 องศาเซลเซียส เป็นเวลา 24 ชั่วโมง ผลที่ได้จะเป็นอย่างไร,สภาพดึงยืดได้ (Ductility) เพิ่มขึ้น,ความแข็งแรงที่จุดคราก (Yield strength) ลดลง,มอดุลัสสภาพยืดหยุ่น (Modulus of elasticity) เพิ่มขึ้น,ความแข็ง (Hardness) ลดลง,none,3,none,none,none,none,none,none
260,พอลิเมอร์ที่ไม่สามารถเกิดโครงสร้างผลึกได้ คือพอลิเมอร์ชนิดใดต่อไปนี้,พอลิเอทิลีน (Polyethylene),พอลิเอทิลีน เทเรฟทาเลต (Polyethylene terephthalate),ไนลอน (Nylon),พอลิสไตรีน (Polystyrene),none,4,none,none,none,none,none,none
261,ข้อใดคือโครงสร้างผลึกของมาร์เทนไซต์ (Martensite),Face-centered cubic (FCC),Body-centered cubic (BCC),Body-centered tetragonal (BCT),Face-centered tetragonal (FCT),none,3,none,none,none,none,none,none
262,ข้อใดคือโครงสร้างผลึกของเบไนต์ (Bainite),Face-centered cubic (FCC),Body-centered cubic (BCC),Body-centered tetragonal (BCT),Face-centered tetragonal (FCT),none,2,none,none,none,none,none,none
263,เหล็กกล้าคาร์บอนต่ำ (0.2wt%C) ในข้อใดต่อไปนี้ มีขนาดเกรนเล็กที่สุด,อบที่อุณหภูมิ 1050 องศาเซลเซียส ปล่อยให้เย็นในเตา,อบที่อุณหภูมิ 1050 องศาเซลเซียส ปล่อยให้เย็นในอากาศ,อบที่อุณหภูมิ 950 องศาเซลเซียส ปล่อยให้เย็นในเตา,อบที่อุณหภูมิ 950 องศาเซลเซียส ปล่อยให้เย็นในอากาศ,none,4,none,none,none,none,none,none
264,โครงสร้างที่ทนต่อการคืบ (Creep) ได้ดีที่สุดคือ ข้อใดต่อไปนี้,ผลึกเดี่ยว (Single crystal),โครงสร้างที่มีเกรนขนาดใหญ่,โครงสร้างที่มีเกรนขนาดเล็ก,โครงสร้างที่มีเกรนรูปร่างเรียวยาว,none,1,none,none,none,none,none,none
265,โครงสร้างจุลภาคของรอยเชื่อมเหล็กกล้าไร้สนิมออสเทไนต์ (Austenite stainless steel) บริเวณพื้นที่หลอมเหลว (Fusion zone) ประกอบด้วยเฟสต่างๆ ดังในข้อใดต่อไปนี้,ออสเทไนต์ (Austenite),ออสเทไนต์ (Austenite) และ เฟร์ไรต์ (Ferrite),ออสเทไนต์ (Austenite) และ เพอร์ไลต์ (Pearlite),ออสเทไนต์ (Austenite) และ คาร์ไบด์ (Carbide),none,2,none,none,none,none,none,none
266,โครงสร้างของเหล็กกล้าคาร์บอนในข้อใดต่อไปนี้ที่ทนต่อแรงกระแทกที่อุณหภูมิต่ำได้ดีที่สุด,ออสเทไนต์ (Austenite) เกรนขนาดใหญ่,เฟร์ไรต์ (Ferrite) เกรนขนาดใหญ่,ออสเทไนต์ (Austenite) เกรนขนาดเล็ก,เฟร์ไรต์ (Ferrite) เกรนขนาดเล็ก,none,3,none,none,none,none,none,none
267,การเกิดข้อบกพร่องแบบ Schottky มักเกิดกับผลึกที่ยึดกันด้วยพันธะชนิดใด,พันธะโลหะ (Metallic bond),พันธะโควาเลนท์ (Covalent bond),พันธะไอออนิก (Ionic bond),พันธะแวนเดอร์วาลส์ (Van der Waals bond),none,3,none,none,none,none,none,none
268,ทำไมข้อบกพร่องแบบ Frenkel มักเกิดกับ Cation มากกว่า Anion,Cation มีขนาดใหญ่กว่า Anion,Anion มีขนาดใหญ่กว่า Cation,การแทรกของ Anion ในผลึกเกิดได้ง่ายกว่า,Anion มักจะอยู่ไม่เป็นระเบียบ,none,2,none,none,none,none,none,none
269,สารประกอบออกไซด์ประเภทใดที่ช่วยทำให้ความหนืดของแก้วต่ำลง,Na2O,Al2O3,SiO2,TiO2,none,1,none,none,none,none,none,none
270,ทำไมแกรไฟต์ (Graphite) ถึงสามารถหลุดออกเป็นแผ่นๆได้ง่าย,ระหว่างชั้นของโครงสร้างแกรไฟต์ยึดกันด้วยพันธะไอออนิก (Ionic bond),ระหว่างชั้นของโครงสร้างแกรไฟต์ไม่มีการยึดกันด้วยพันธะใดๆ,ระหว่างชั้นของแกรไฟต์ยึดกันด้วยพันธะโควาเลนท์ (Covalent bond),ระหว่างชั้นของโครงสร้างแกรไฟต์เป็นพันธะแวนเดอร์วาลส์ (Van der Waals bond),none,4,none,none,none,none,none,none
271,ข้อใดต่อไปนี้ไม่ใช่โครงสร้างผลึกของเซรามิก,BaTiO3,NaCl,Al2O3,CH4,none,4,none,none,none,none,none,none
272,การเติมสาร Intermediate oxides ในแก้วเพื่อประโยชน์อะไร,เพื่อให้สามารถขึ้นรูปแก้วได้ง่ายขึ้น,เพื่อให้แก้วมีความหนืดต่ำลง,เพื่อปรับปรุงสมบัติของแก้ว,เพื่อทำให้แก้วหลอมตัวที่อุณหภูมิต่ำลง,none,3,none,none,none,none,none,none
273,ข้อใดไม่ถูกต้องเมื่อกล่าวถึงโครงสร้างของแก้ว,แก้วมีโครงสร้างเป็นตาข่าย (Network structure) ที่มีทิศทางไม่แน่นอน,พันธะของโครงสร้างของแก้วยึดกันด้วยพันธะไอออนิก (Ionic bond),แก้วมีโครงสร้างแบบไม่เป็นผลึก,โครงสร้างของแก้วเกิดจากการยึดกันของ SiO44 -,none,2,none,none,none,none,none,none
274,การเติมสาร Glass-modifying oxide ในแก้วเพื่อประโยชน์อะไร,เพื่อให้แก้วมีความต้านทานต่อการเปลี่ยนแปลงอุณหภูมิ (Thermal shock resistance),เพื่อให้แก้วมีความหนืดต่ำลง,เพื่อให้แก้วมีความแข็งสูงขึ้น,เพื่อให้แก้วมีผลึกเกิดขึ้น,none,2,none,none,none,none,none,none
275,โครงสร้างผลึกแบบ Perovskite มีความสำคัญสำหรับวัสดุประเภทใด,Pyroelectric material,Piezoelectric material,Semiconductor,Capacitor,none,2,none,none,none,none,none,none
276,ข้อใดไม่ใช่องค์ประกอบของอะตอม,นิวเคลียร์,นิวตรอน,อิเล็กตรอน,โปรตอน,none,1,none,none,none,none,none,none
277,พันธะในข้อใดต่อไปนี้มีความแข็งแรงน้อยที่สุด,พันธะไอออนิก,แรงแวนเดอร์วาลส์,พันธะโลหะ,พันธะไฮโดรเจน,none,2,none,none,none,none,none,none
278,โครงสร้างผลึกในข้อใดต่อไปนี้ที่อะตอมมีการบรรจุแบบชิดที่สุด (closed pack),FCC และ BCC,FCC และ HCP,BCC และ HCP,Simple cubic และ HCP,none,2,none,none,none,none,none,none
