263,ภาพด้านหน้าที่กำหนดให้ยังขาดความสมบูรณ์ รูปใดเป็นภาพด้านหน้าที่ถูกต้อง,none,none,none,ไม่มีข้อใดถูกต้อง,none,2,q263.png,a263.png,b263.png,c263.png,none,none
264,ภาพด้านหน้าที่กำหนดให้ยังขาดความสมบูรณ์ รูปใดเป็นภาพด้านหน้าที่ถูกต้อง,none,none,none,ไม่มีข้อใดถูกต้อง,none,2,q264.png,a264.png,b264.png,c264.png,none,none
265,ภาพด้านหน้าที่กำหนดให้ยังขาดความสมบูรณ์ รูปใดเป็นภาพด้านหน้าที่ถูกต้อง,none,none,none,ข้อ 1 และ 2 ถูกต้อง,none,,q265.png,a265.png,b265.png,c265.png,none,none
266,ภาพด้านบนที่กำหนดให้ยังขาดความสมบูรณ์ รูปใดเป็นภาพด้านบนที่ถูกต้อง,none,none,none,none,none,3,q266.png,a266.png,b266.png,c266.png,d266.png,none
267,ภาพด้านบนที่กำหนดให้ยังขาดความสมบูรณ์ รูปใดเป็นภาพด้านบนที่ถูกต้อง,none,none,none,none,none,2,q267.png,a267.png,b267.png,c267.png,d267.png,none
268,ภาพด้านบนที่กำหนดให้ยังขาดความสมบูรณ์ รูปใดเป็นภาพด้านบนที่ถูกต้อง,none,none,none,none,none,4,q268.png,a268.png,b268.png,c268.png,d268.png,none
269,ภาพด้านข้างที่กำหนดให้ยังขาดความสมบูรณ์ รูปใดเป็นภาพด้านข้างที่ถูกต้อง,none,none,none,none,none,1,q269.png,a269.png,b269.png,c269.png,d269.png,none
270,ภาพด้านข้างที่กำหนดให้ยังขาดความสมบูรณ์ รูปใดเป็นภาพด้านข้างที่ถูกต้อง,none,none,none,ไม่มีข้อใดถูกต้อง,none,4,q270.png,a270.png,b270.png,c270.png,none,none
271,เพื่อให้ภาพ Orthographic ข้างล่างสมบูรณ์ ต้องเติมเส้นอีกกี่เส้น,0,2,4,6,none,3,q271.png,none,none,none,none,none
272,เลือก Top View ให้เหมาะสมกับ Front View ที่กำหนดให้,none,none,none,none,none,1,q272.png,a272.png,b272.png,c272.png,d272.png,none
273,เลือก Front View ให้เหมาะสมกับ Top View ที่ให้,none,none,none,none,none,3,q273.png,a273.png,b273.png,c273.png,d273.png,none
274,จากภาพ Orthographic ที่กำหนดให้ จงเลือก Left Side View ที่เหมาะสม,none,none,none,none,none,1,q274.png,a274.png,b274.png,c274.png,d274.png,none
275,เลือก Side View ของภาพ Orthographic ที่ให้,none,none,none,none,none,1,q275.png,a275.png,b275.png,c275.png,d275.png,none
276,จากรูป Orthographic ของเส้นทางเดินท่อน้ำ จงหาความยาวรวมทั้งหมดของท่อ,200 m,230 m,260 m,280 m,none,3,q276.png,none,none,none,none,none
277,จากรูป Orthographic ที่กำหนดให้ จงบอกชื่อมุมมอง (View) ให้ถูกต้อง,"View 1 = Front view, View 2 = Side view","View 1 = Front view, View 2 = Top view","View 1 = Top view, View 2 = Front view","View 1 = Side view, View 2 = Top view",none,3,q277.png,none,none,none,none,none
278,เลือก Right-side View ของภาพ Orthographic ที่กำหนดให้,none,none,none,none,none,3,q278.png,a278.png,b278.png,c278.png,d278.png,none
279,จากรูป Front View และ Side View ที่กำหนดให้ จงเลือก Top View ที่ถูกต้อง,none,none,none,none,none,3,q279.png,a279.png,b279.png,c279.png,d279.png,none
280,เลือกภาพวาด Oblique ที่เหมาะสมที่สุด,none,none,none,none,none,4,none,a280.png,b280.png,c280.png,d280.png,none
281,ข้อใดคือ front view ของรูป Isometric ที่ให้,none,none,none,none,none,4,q281.png,a281.png,b281.png,c281.png,d281.png,none
282,ข้อใดคือ front view ของ top view ที่กำหนดให้,none,none,none,none,none,1,q282.png,a282.png,b282.png,c282.png,d282.png,none
283,ข้อใดไม่สามารถเป็น right-side view ของภาพ Orthographic ที่ให้,none,none,none,none,none,2,q283.png,a283.png,b283.png,c283.png,d283.png,none
284,ข้อใดคือมุมมองที่หายไป,none,none,none,none,none,4,q284.png,a284.png,b284.png,c284.png,d284.png,none
285,จงเลือกภาพ orthographic ที่ถูกต้อง,none,none,none,none,none,3,none,a285.png,b285.png,c285.png,d285.png,none
286,จากรูป orthographic หากมองจากทิศทางของ front view ข้อใดถูกต้อง,Surface K is in front of Surface M and Surface F is in front of Surface L,Surface N is above Surface P and Surface H is in front of Surface K,Surface P is above Surface R and Surface G is in front of Surface M,Surface D is in front of Surface E and Surface Q is above Surface P,none,3,q286.png,none,none,none,none,none
287,รูปใดเป็น Sectional View ของรูป Top View ที่กำหนดให้,none,none,none,none,none,4,q287.png,a287.png,b287.png,c287.png,d287.png,none
288,เลือกภาพวาด Isometric ของภาพ Orthographic ที่กำหนดให้,none,none,none,none,none,2,q288.png,a288.png,b288.png,c288.png,d288.png,none
289,เลือกภาพ Isometric ที่มีที่ผิด,none,none,none,none,none,4,none,a289.png,b289.png,c289.png,d289.png,none
290,"เรียงลำดับความสูงของผิว A, B, C, D จากต่ำสุดไปสูงสุด","A, C, B, D","D, A, B, C","C, D, A, B","D, B, A, C",none,4,q290.png,none,none,none,none,none
291,ข้อใดคือภาพ orthographic ที่ถูกต้องในทุกมุมมอง,none,none,none,none,none,2,none,a291.png,b291.png,c291.png,d291.png,none
292,ข้อใดคือ Top View ของภาพ 3 มิติที่ให้,none,none,none,none,none,1,q292.png,a292.png,b292.png,c292.png,d292.png,none
293,จากรูป Orthographic ของเส้นทางเดินท่อน้ำ จงหาความยาวรวมทั้งหมดของท่อ,240,280,320,360,none,4,q293.png,none,none,none,none,none
294,รูปใดเป็น Orthographic ของรูป Isometric ที่ให้,none,none,none,none,none,3,q294.png,a294.png,b294.png,c294.png,d294.png,none
295,ข้อใดไม่สามารถเป็น side view ของภาพ front view ที่ให้,none,none,none,none,none,3,q295.png,a295.png,b295.png,c295.png,d295.png,none
296,ข้อใดเป็นภาพฉาย orthographic ที่ถูกต้อง,none,none,none,none,none,3,none,a296.png,b296.png,c296.png,d296.png,none
297,เลือกภาพ Isometric ของภาพ orthographic ที่ให้,none,none,none,none,none,1,q297.png,a297.png,b297.png,c297.png,d297.png,none
298,เลือกภาพ Isometric ที่เขียนได้ถูกต้องที่สุด,none,none,none,none,none,1,none,a298.png,b298.png,c298.png,d298.png,none
299,ข้อใดคือภาพฉาย orthographic ของภาพสามมิติที่ให้,none,none,none,none,none,2,q299.png,a299.png,b299.png,c299.png,d299.png,none
300,ภาพ orthographic ข้างล่างเป็นของวัตถุใด,none,none,none,none,none,2,q300.png,a300.png,b300.png,c300.png,d300.png,none
301,วัตถุในภาพ orthographic นี้ใส่กล่องขนาดใดได้พอดีที่สุด,160x160x120,110x150x160,130x110x155,105x155x150,none,4,q301.png,none,none,none,none,none
302,ภาพ orthographic ที่ให้เป็นของวัตถุใด,none,none,none,none,none,4,q302.png,a302.png,b302.png,c302.png,d302.png,none
303,ข้อใดคือ Top View ของภาพ Orthographic ที่ให้,none,none,none,none,none,2,q303.png,a303.png,b303.png,c303.png,d303.png,none
304,ต้องแก้ไขภาพ Orthographic อย่างไรเพื่อให้ภาพสมบูรณ์,ไม่ต้องแก้ไข,เติมเส้นทึบหนึ่งเส้น,เติมเส้นประหนึ่งเส้น,เติมเส้นทึบและเส้นประอย่างละหนึ่งเส้น,none,4,q304.png,none,none,none,none,none
305,ข้อใดเป็น side view ของภาพ front view ที่ให้,none,none,none,none,none,2,q305.png,a305.png,b305.png,c305.png,d305.png,none
306,ข้างล่างเป็นภาพ Isometric และ Orthographic ของวัตถุเดียวกัน มุม ABC ใน Top view มีค่าเท่าใด,67.38 องศา,60 องศา,56.31องศา,30องศา,none,1,q306.png,none,none,none,none,none
307,ข้อใดคือ front view ของรูป orthographic ที่ให้,none,none,none,none,none,3,q307.png,a307.png,b307.png,c307.png,d307.png,none
308,วัตถุในภาพ orthographic สามารถประกอบกับวัตถุใดได้ พอดีที่สุด,none,none,none,none,none,2,q308.png,a308.png,b308.png,c308.png,d308.png,none
309,รูปใดเป็น Orthographic ของรูป Isometric ที่ให้,none,none,none,none,none,4,q309.png,a309.png,b309.png,c309.png,d309.png,none
310,ภาพ Orthographic ในข้อใดไม่ตรงกับภาพ Isometric,none,none,none,none,none,4,none,a310.png,b310.png,c310.png,d310.png,none
311,ในภาพฉายตามแนวเส้นสายตาที่กำหนด มีเส้นประกี่เส้น,2,3,4,5,none,3,q311.png,none,none,none,none,none
312,ข้อใดเป็นการวางตำแหน่งของวัตถุที่ให้ได้ถูกต้องตามหลักของภาพฉายแบบออร์โธกราฟฟิก,none,none,none,ถูกทุกข้อ,none,1,none,a312.png,b312.png,c312.png,none,none
313,ภาพใดไม่ใช่ภาพในการเขียนรูป Drawing แบบ 3 View?,Front View,Right Side View,Top View,Contruction View,none,4,none,none,none,none,none,none
314,ขนาดของวัตถุในมิติใดจะเห็นได้บนภาพด้านบน (Top View) และ ภาพด้านหน้า (Front View) ?,ความกว้าง,มุมเอียงใดๆ,ความสูง,ความลึก,none,1,none,none,none,none,none,none
315,ขนาดของวัตถุในมิติใดจะเห็นได้บนภาพด้านข้าง (Side View) และ ภาพด้านหน้า (Front View) ?,ความกว้าง,ความสูง,ความลึก,ความยาว,none,2,none,none,none,none,none,none
316,รูป Pictorial Drawing ในข้อใด สัมพันธ์กับรูป Orthographic Drawing ข้างล่างนี้,none,none,none,none,none,1,q316.png,a316.png,b316.png,c316.png,d316.png,none
317,รูป Pictorial Drawing ในข้อใด สัมพันธ์กับรูป Orthographic Drawing ข้างล่างนี้,none,none,none,none,none,4,q317.png,a317.png,b317.png,c317.png,d317.png,none
318,รูป Pictorial Drawing ในข้อใด สัมพันธ์กับรูป Orthographic Drawing ข้างล่างนี้,none,none,none,none,none,3,q318.png,a318.png,b318.png,c318.png,d318.png,none
319,รูปเขียน Orthographic Drawing ข้างล่างนี้ สัมพันธ์กับรูป Pictorial Drawing ในข้อใด?,none,none,none,none,none,1,q319.png,a319.png,b319.png,c319.png,d319.png,none
320,รูปเขียน Orthographic Drawing ข้างล่างนี้ สัมพันธ์กับรูป Pictorial Drawing ในข้อใด?,none,none,none,none,none,3,q320.png,a320.png,b320.png,c320.png,d320.png,none
321,รูปเขียน Orthographic Drawing ข้างล่างนี้ สัมพันธ์กับรูป Pictorial Drawing ในข้อใด?,none,none,none,none,none,2,q321.png,a321.png,b321.png,c321.png,d321.png,none
322,รูปเขียน Orthographic Drawing ข้างล่างนี้ สัมพันธ์กับรูป Pictorial Drawing ในข้อใด?,none,none,none,none,none,2,q322.png,a322.png,b322.png,c322.png,d322.png,none
323,ชนิดของฉายภาพลักษณะใดไม่ถือว่าเป็นภาพ PICTORIAL,AXONOMETRIC PROJECTION,OBLIQUE PROJECT,MULTIVIEW PROJECTION,PERSPECTIVE PROJECT,ISOMATRIC PROJECTION,3,q323.png,a323.png,b323.png,c323.png,d323.png,none
324,จากภาพฉาย Orthographics ที่กำหนดให้ ภาพ Isometric ในข้อใดถูกต้อง,none,none,none,none,ไม่มีข้อใดถูก,4,q324.png,a324.png,b324.png,c324.png,d324.png,none
325,จากภาพฉาย Orthographics ที่กำหนดให้ภาพ Isometric ในข้อใดถูกต้อง,none,none,none,none,none,4,q325.png,a325.png,b325.png,c325.png,d325.png,none
326,จากภาพฉาย Orthographics ที่กำหนดให้ภาพ Isometric ในข้อใดถูกต้อง,none,none,none,none,none,1,q326.png,a326.png,b326.png,c326.png,d326.png,none
327,จากรูปที่กำหนดให้ ถ้าระยะ A มีความยาวเท่ากับ 4 และวงกลม C มีขนาดเส้นผ่านศูนย์กลางเท่ากับ 3 จงหาขนาดของรัศมี R,5.5,7,5,4.5,none,3,q327.png,none,none,none,none,none
328,จากรูปที่กำหนดให้ ถ้าระยะ A มีความยาวเท่ากับ 5 และระยะ B มีความยาวเท่ากับ 4.5 วงกลม C มีขนาดเส้นผ่านศูนย์กลางเท่ากับ 2 จงหาขนาดเส้นผ่านศูนย์กลางของวงกลม D ,3,3.5,4,4.5,none,1,q328.png,none,none,none,none,none
329,จากรูปที่กำหนดให้ ถ้าระยะ C มีความยาวเท่ากับ 4 และระยะ D มีความยาวเท่ากับ 2 และวงกลม B มีขนาดเส้นผ่านศูนย์กลางเท่ากับ 2 จงหาขนาดของเส้นผ่านศูนย์กลางของวงกลม A ,1,2,2.5,3,none,2,q329.png,none,none,none,none,none
330,จากรูปที่กำหนดให้ ถ้าระยะรัศมี R เท่ากับ 5 และระยะ D ยาวเท่ากับ 2 และวงกลม B มีขนาดเส้นผ่านศูนย์กลางเป็น 2 เท่าของวงกลม A จงหาขนาดของรัศมีของวงกลม A,1.5,2,2.5,3,none,1,q330.png,none,none,none,none,none
331,มุมมองภาพช่วย (Auxiliary view) จะใช้แสดงงานเขียนแบบในข้อใด,แสดงรูปร่างที่แท้จริงของงานเกลียว,แสดงภาพขยายของมุมชิ้นงาน,แสดงขนาดและรูปร่างที่แท้จริงของพื้นผิวเอียง,แสดงความขรุขระของพื้นผิวภาพช่วย,none,3,none,none,none,none,none,none
332,ข้อใดเป็นความหมายที่ถูกต้องของ Isometric Circle,เป็นรูปวงรีที่ปรากฏเห็นเป็นวงกลมในภาพ Isometric Projection,เป็นรูปวงกลมบนระนาบ Isometric Plane ที่ปรากฏเห็นเป็นวงรีในภาพ Isometric Projection,เป็นรูปวงกลมที่ปรากฏเห็นเป็นขนาดจริงในภาพ Pictorial Drawing,เป็นรูปวงกลมที่ใช้ช่วยในการสร้างรูป Isometric Projection,none,2,none,none,none,none,none,none
333,ข้อใดถูกต้องเกี่ยวกับขนาดของระนาบต่างๆ ของกล่องสี่เหลี่ยมจัตุรัสในรูป Isometric Projection,"ระนาบ “a” จะมีขนาดเล็กกว่าขนาดจริง และระนาบ “b”, “c”, และ “d” จะเป็นขนาดจริง","ระนาบ “a” จะมีขนาดใหญ่กว่าขนาดจริง และระนาบ “b”, “c”, และ “d” จะเป็นขนาดจริง","ระนาบ “a” จะมีขนาดจริง และระนาบ “b”, “c”, และ “d” จะเป็นขนาดเล็กกว่าขนาดจริง",ไม่สามารถบอกได้ว่าระนาบ “a” มีขนาดใหญ่กว่าขนาดจริง หรือเท่ากับขนาดจริง หรือเล็กกว่าขนาดจริง,none,3,q333.png,none,none,none,none,none
334,ข้อใดถูกต้องเกี่ยวกับขนาดของระนาบต่างๆ ของกล่องสี่เหลี่ยมจัตุรัสในรูป Isometric Drawings,"ระนาบ “a” จะมีขนาดเล็กกว่าขนาดจริง และระนาบ “b”, “c”, และ “d” จะเป็นขนาดจริง","ระนาบ “a” จะมีขนาดใหญ่กว่าขนาดจริง และระนาบ “b”, “c”, และ “d” จะเป็นขนาดจริง","ระนาบ “a” จะมีขนาดจริง และระนาบ “b”, “c”, และ “d” จะเป็นขนาดเล็กกว่าขนาดจริง",ไม่สามารถบอกได้ว่าระนาบ “a” มีขนาดใหญ่กว่าขนาดจริง หรือเท่ากับขนาดจริง หรือเล็กกว่าขนาดจริง,none,2,q334.png,none,none,none,none,none
335,การเขียนภาพแบบออบบลิก (Oblique drawing) ในข้อใดเรียกว่าภาพฉายแบบคาวาเลีย (Cavalier projection) ของกล่องสี่เหลี่ยมจัตตุรัส,none,none,none,none,none,3,q335.png,a335.png,b335.png,c335.png,d335.png,none
336,none,75 องศา,60 องศา,45 องศา,45 องศา,none,2,q336.png,none,none,none,none,none
337,ภาพเขียนแบบออบบริก (Oblique) มีกี่ชนิด?,5,2,3,4,none,2,none,none,none,none,none,none
338,รูปเขียนออบบริก (Oblique Drawing) ใช้มุมเท่าใดในการเขียนรูป,50 องศา,60 องศา,75 องศา,90 องศา,none,3,none,none,none,none,none,none
339,การเขียนความลึกของรูปออบบริก (Oblique) แบบ Cabinet จะมีความยาวเท่าใด,ครึ่งหนึ่งของความยาวจริง,1/4 ของความยาวจริง,เท่ากับความยาวจริง,3/4 ของความยาวจริง,none,1,none,none,none,none,none,none
340,การเขียนความลึกของรูปออบบริก (Oblique) แบบ Cavalier จะมีความยาวเท่าใด,ครึ่งหนึ่งของความยาวจริง,1/4 ของความยาวจริง,เท่ากับความยาวจริง,3/4 ของความยาวจริง,none,3,none,none,none,none,none,none
341,การเขียนความลึกของภาพไอโซเมทริกซ์ (Isometric) ใช้มุมเขียนเท่าไร,100 องศา,30 องศา,75 องศา,45 องศา,none,2,none,none,none,none,none,none
342,ข้อใดคือวัตถุประสงค์หลักในการเขียนรูปไอโซเมทริกซ์ (Isometric),เพื่อแสดงวัตถุในมุมมอง 3 มิติ,เพื่อแสดงตำแหน่งของวัตถุ,เพื่อแสดงสีและสภาพผิวของวัตถุ,เพื่อแสดงการสร้างวัตถุ,none,1,none,none,none,none,none,none
343,โดยทั่วไปแล้ว เราจะไม่เขียนเส้นใดบนรูปเขียนไอโซเมทริกซ์ (Isometric),เส้นเต็ม (Visible line),เส้นประ (Hidden line),เส้นบอกศูนย์กลางวงกลม (Center Line),เส้นร่าง (Contruction Line),none,2,none,none,none,none,none,none
344,ข้อใดต่อไปนี้ไม่ถูกต้อง,แกนเอียงของภาพออบบลิก (Oblique) ทำมุม 45 กับแนวระดับ,ภาพออบบลิกทั่วไป(General oblique) ระยะตามแกนเอียงจะมีขนาดเป็น 1/2 หรือ 1 เท่าของความยาวจริง ทั้งนี้ขึ้นกับความเหมาะสม,มุมที่ปรากฏบนภาพไอโซเมตริกซ์ จะเป็นขนาดจริงเสมอ,ภาพวาดไอโซเมตริกซ์ เป็นภาพที่มีแกนอย่างน้อยสองแกนทำมุม 30 องศากับแนวระดับ,none,3,none,none,none,none,none,none
345,ข้อใดต่อไปนี้เป็นข้อจำกัดความของการเขียนภาพสามมิติ,ใช้เป็นเครื่องมือในการสื่อสารความคิดกับผู้อื่นได้,สามารถแสดงรายละเอียดของภาพได้ครบถ้วน,สามารถเข้าใจได้โดยไม่ต้องเรียนรู้มาก่อน,ใช้ในขณะออกแบบได้สะดวก,none,2,none,none,none,none,none,none
346,ภาพชนิดใดที่เสมือนภาพจริงที่มนุษย์มองเห็นมากที่สุด,Perspective,Oblique,Trimetric,ถูกทุกข้อ,none,1,none,none,none,none,none,none
347,ข้อใดถูกต้องที่สุดเรื่องรัศมีความโค้งของส่วนโค้งในภาพ Isometric เมื่อเทียบกับรัศมีความโค้งจริง,มีค่าเท่าเดิม,มีค่ามากกว่าเดิม,มีค่าน้อยกว่าเดิม,มีค่าไม่คงที่,none,4,none,none,none,none,none,none
348,ข้อใดกล่าวไม่ถูกต้องในการเขียนภาพ Pictorial,ต้องเขียนเส้นประหรือเส้นที่ถูกบังด้วยเสมอ เพื่อความชัดเจนของภาพ,ไม่นิยมเขียนเส้นประหรือเส้นที่ถูกบังลงในภาพ,เป็นรูปที่แสดงภาพได้ทั้ง 3 มุมมองหลักไว้ในภาพเดียว,ใช้เขียนประกอบกับภาพฉายตั้งฉากเพื่อช่วยให้เข้าใจได้ง่ายยิ่งขึ้น,none,1,none,none,none,none,none,none
349,ภาพฉายออบบริก (Oblique Projection) จะมีมุมมองด้านใดเป็นขนาดจริง,ด้านหน้า,ด้านบน,ด้านข้างขวา,ด้านบนและด้านหน้า,none,1,none,none,none,none,none,none
350,เหตุใดในทางวิศวกรรม จึงนิยมใช้การฉายภาพแบบ Isometric Projection มากกว่า Perspective Projection,การเขียนแบบภาพฉาย Isometric มีความสมจริงมากกว่า,การเขียนแบบภาพฉาย Isometric มีความสวยงามมากกว่า,การเขียนแบบภาพฉาย Isometric มีความถูกต้องของสัดส่วนและขนาดมากกว่า,การเขียนแบบภาพฉาย Isometric สามารถทำได้ง่ายและสะดวกรวดเร็วกว่า,การเขียนแบบภาพฉาย Isometric สามารถใช้โปรแกรมคอมพิวเตอร์ช่วยในการสร้างภาพได้,3,none,none,none,none,none,none
351,ข้อใดกล่าวถึงภาพฉาย 3 มิติ แบบ Clinographic Projection ได้ถูกต้อง,จะแสดงมิติทางความลึกอยู่ระหว่างครึ่งหนึ่งของขนาดจริงถึงขนาดเท่ากับขนาดจริง ของขนาดชิ้นงาน,จะแสดงมิติทางความลึกเท่ากับครึ่งหนึ่งของขนาดจริงวัตถุ,จะแสดงมิติทางความลึกเท่ากับขนาดจริงของวัตถุ,จะแสดงมิติทางความกว้างอยู่ระหว่างครึ่งหนึ่งของขนาดจริงถึงขนาดเท่ากับขนาดจริง ของขนาดวัตถุ,none,1,none,none,none,none,none,none
352,การเขียนภาพแบบ ออบบริก(Oblique) ข้อใดมีความเหมาะสมใน,none,none,none,none,ข้อที่ 1. และ ข้อที่ 3. เหมาะสม,1,none,a352.png,b352.png,c352.png,d352.png,none
353,จงเลือกภาพไอโซเมตริก ให้ตรงกับภาพฉายด้านหน้า และภาพฉายด้านข้างที่กำหนดให้ ,none,none,none,none,none,3,q353.png,a353.png,b353.png,c353.png,d353.png,none
354,จงเลือกภาพไอโซเมตริก ให้ตรงกับภาพฉายด้านหน้า และภาพฉายด้านบนที่กำหนดให้ ,none,none,none,none,none,2,q354.png,a354.png,b354.png,c354.png,d354.png,none
355,จงเลือกภาพไอโซเมตริก ให้ตรงกับภาพฉายที่กำหนดให้,none,none,none,none,none,3,q355.png,a355.png,b355.png,c355.png,d355.png,none
356,จงเลือกภาพไอโซเมตริก ให้ตรงกับภาพฉายที่หนดให้ ,none,none,none,none,none,3,q356.png,a356.png,b356.png,c356.png,d356.png,none
357,จงเลือกภาพไอโซเมตริก ให้ตรงกับภาพฉายที่หนดให้ ,none,none,none,none,none,4,q357.png,a357.png,b357.png,c357.png,d357.png,none
358,จงเลือกภาพไอโซเมตริก ให้ตรงกับภาพฉายที่หนดให้,none,none,none,none,none,1,q358.png,a358.png,b358.png,c358.png,d358.png,none
359,จงเลือกภาพไอโซเมตริก ให้ตรงกับภาพฉายที่หนดให้ ,none,none,none,none,none,2,q359.png,a359.png,b359.png,c359.png,d359.png,none
360,จงเลือกภาพไอโซเมตริก ให้ตรงกับภาพฉายที่หนดให้ ,none,none,none,none,none,4,q360.png,a360.png,b360.png,c360.png,d360.png,none
361,จงเลือกภาพไอโซเมตริก ให้ตรงกับภาพฉายที่หนดให้ ,none,none,none,none,none,2,q361.png,a361.png,b361.png,c361.png,d361.png,none
362,จงเลือกภาพไอโซเมตริก ให้ตรงกับภาพฉายที่หนดให้ ,none,none,none,none,none,3,q362.png,a362.png,b362.png,c362.png,d362.png,none
363,การเขียนภาพไอโซเมตริก (Isometric drawings) เป็นการเขียนแบบในหมวดหมู่ใด,การเขียนแบบออบลิค (Oblique drawings),การเขียนแบบพิคโทเรียล (Pictorial drawings),การเขียนแบบไดเมตริค (Dimetric drawings),การเขียนแบบเพอสเปคทีฟ (Perspective drawings),none,2,none,none,none,none,none,none
364,รูปแบบของการเขียนแบบสามมิติที่มีมุมมองใกล้เคียงกับการมองด้วยสายตาของคนเรามากที่สุดคือข้อใด,เพอสเปคทีฟ (Perspective),ออบบลิก (Oblique),ไตรเมตริก (Trimetric),ไอโซเมตริก (Isometric),none,1,none,none,none,none,none,none
365,ถ้าต้องการสร้างรูปสามมิติของกล่องสี่เหลี่ยมในมุมมองของภาพไอโซเมตริก จะต้องใช้เส้นตรงจำนวนกี่เส้น,8 เส้น,9 เส้น,10 เส้น,12 เส้น,none,2,none,none,none,none,none,none
366,จากรูปที่กำหนดให้ เป็นงานเขียนแบบชนิดใด,1-point perspective,2-point perspective,Isometric,Dimetric,none,1,q366.png,none,none,none,none,none
367,แบบใดแสดงการกำหนดขนาดส่วนโค้งถูกต้อง,none,none,none,none,none,1,none,a367.png,b367.png,c367.png,d367.png,none
368,การแสดงค่าแบบงานสวมที่ถูกเป็นแบบใด,none,none,none,none,none,1,none,a368.png,b368.png,c368.png,d368.png,none
369,ภาพบอกขนาดมิติข้อใดไม่เหมาะสม,none,none,none,none,none,1,none,a369.png,b369.png,c369.png,d369.png,none
370,บริเวณ(แรเงา)ใดควรงดเว้นการบอกขนาด,none,none,none,none,none,2,none,a370.png,b370.png,c370.png,d370.png,none
371,การบอกขนาดในภาพใดก่อให้เกิดความคลาดเคลื่อนน้อยที่สุด,none,none,none,none,none,2,none,a371.png,b371.png,c371.png,d371.png,none
372,เมื่อให้พื้นที่แรเงาสีดำเป็นบริเวณที่ควรหลีกเลี่ยง การกำหนดขนาดแบบเส้นตรงควรหลีกเลี่ยงบริเวณใด,none,none,none,none,none,1,none,a372.png,b372.png,c372.png,d372.png,none
373,เมื่อให้พื้นที่แรเงาสีดำเป็นบริเวณที่ควรหลีกเลี่ยง การกำหนดขนาดมุมควรหลีกเลี่ยงบริเวณใด,none,none,none,none,none,3,none,a373.png,b373.png,c373.png,d373.png,none
374,การกำหนดขนาดงานสวมข้อใด ที่กำหนดขนาดไว้ถูกต้อง,none,none,none,none,none,4,none,a374.png,b374.png,c374.png,d374.png,none
375,none,รูคว้านคงที่,เพลาคงที่,รูคว้านและเพลาคงที่,ขนาดกำหนดคงที่,none,1,q375.png,none,none,none,none,none
376,none,งานสวมอิสระ,งานสวมพอดี,งานสวมคลอน,งานสวมอัด,none,4,q376.png,none,none,none,none,none
377,เส้นกำหนดขนาดควรห่างจากขอบชิ้นงานอย่างน้อยเท่าใด,8 มม.,10 มม.,12 มม.,14 มม.,none,1,none,none,none,none,none,none
378,เงื่อนไขขนาดใดที่ใส่ผิด,8,15,16,30,none,3,q378.png,none,none,none,none,none
379,แบบใดถูกต้องตามเงื่อนไข,none,none,none,none,none,1,none,a379.png,b379.png,c379.png,d379.png,none
380,ขนาด 30 ในการบอกขนาดต่อไปนี้หมายถึงอะไร,ขนาดกำหนดให้,ขนาดโตสุด,ขนาดเล็กสุด,ขนาดที่วัดได้,none,1,q380.png,none,none,none,none,none
381,งานกลึงชิ้นใด แสดงสัญลักษณ์ได้ถูกต้อง,none,none,none,none,none,1,none,a381.png,b381.png,c381.png,d381.png,none
382,สัญลักษณ์คุณภาพผิวงานอันใดถูก,none,none,none,none,none,1,none,a382.png,b382.png,c382.png,d382.png,none
383,"ถ้าตัวอักษรงานเขียนแบบสูง ""h"" ขนาดเส้นที่ใช้เขียนตัวอักษรมีขนาดเท่าใด",1/10h,2/10h,7/10h,10/10h,none,1,none,none,none,none,none,none
384,ข้อกำหนดในการกำหนดขนาด ข้อใดกล่าวไม่ถูกต้อง,ควรหลีกเลี่ยงการกำหนดขนาดระหว่างเส้นประ กับเส้นประ,ถ้ามีเส้นบอกขนาดที่ยาวไม่เท่ากันซ้อนกันหลายเส้นบนด้านเดียวกันของชิ้นงาน เส้นบอกขนาดที่ยาวที่สุดควรวางไว้ใกล้ผิววัตถุมากที่สุด,ถ้างานเขียนแบบไม่ได้เขียนตามมาตราส่วนที่แน่นอน จะต้องเขียน “NOT TO SCALE” ลงในแบบ,โดยทั่วไป การกำหนดขนาดของเส้นผ่านศูนย์กลางจะใช้กับวงกลม ส่วนการกำหนดขนาดของค่ารัศมีจะใช้กับส่วนโค้ง,none,2,none,none,none,none,none,none
385,จากรูปที่กำหนดให้ ถ้าระยะ C ยาวเท่ากับ 1.00 ระยะ F จะมีความยาวเท่าใด,0.135,0.197,0.26,0.323,none,4,q385.png,none,none,none,none,none
386,จากรูปที่กำหนดให้ ถ้าระยะ A ยาวเท่ากับ 1.25 ระยะ E จะมีความยาวเท่าใด,0.25,0.38,0.5,0.62,none,3,q386.png,none,none,none,none,none
387,จากรูปที่กำหนดให้ ระยะ A มีค่าเท่าใด,9,10,15,17,none,2,q387.png,none,none,none,none,none
388,จากรูปที่กำหนดให้ ค่ารัศมี R มีค่าเป็นเท่าใด,1.8,0.9,0.75,0.375,none,2,q388.png,none,none,none,none,none
